model,layer,is_gpt2,harmful_compliance_rate,harmful_compliance_ci_lo,harmful_compliance_ci_hi,factual_accuracy_behavioral,factual_accuracy_ci_lo,factual_accuracy_ci_hi,probes_valid,input_type_probe_accuracy,input_type_probe_ci_lo,input_type_probe_ci_hi,input_type_separation_layer,rep_direction_magnitude,patching_rank_shift,patching_kl_div,factual_probe_accuracy,factual_probe_ci_lo,factual_probe_ci_hi,factual_topk_accuracy,perplexity_ratio,copy_mechanism_strength,input_type_probe_accuracy_relative,rep_direction_magnitude_relative,factual_probe_accuracy_relative,factual_topk_accuracy_relative,patching_rank_shift_relative,patching_kl_div_relative,copy_mechanism_strength_relative
magnitude_neurons_sparsity70,5,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7875,0.7725,0.8025,0,4.626352179447059,5.28,0.8015836298535578,1.0,1.0,1.0,0.005,1.0399584309046856,0.2899882276852926,1.0260586317881357,1.2132084702952766,0.9999999999,0.9999999800000005,5.279999999472,2.0273980567642207,1.7589176413939074
magnitude_neurons_sparsity70,6,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7875,0.755,0.8200000000000001,0,4.601466447884863,5.28,0.8015836298535578,1.0,1.0,1.0,0.005,1.0399584309046856,0.2801430867115657,0.9752321980216432,1.1300108241110487,0.9999999999,0.4999999950000001,5.279999999472,2.0273980567642207,1.6762713943211276
magnitude_neurons_sparsity70,7,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7875,0.75,0.825,0,4.657903317791219,5.28,0.8015836298535578,1.0,1.0,1.0,0.01,1.0399584309046856,0.21268198279353479,0.9752321980216432,1.0852688607678485,0.9999999999,0.49999999749999996,5.279999999472,2.0273980567642207,1.357768461567556
magnitude_neurons_sparsity70,8,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8,0.7625,0.8375,0,5.041707446342765,5.28,0.8015836298535578,1.0,1.0,1.0,0.005,1.0399584309046856,0.2653646312157313,0.9638554215706198,1.1453873473727587,0.9999999999,0.055555555493827166,5.279999999472,2.0273980567642207,1.5703195301197552
magnitude_neurons_sparsity70,9,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8074999999999999,0.7725,0.8300000000000001,0,5.032771878820639,5.28,0.8015836298535578,1.0,1.0,1.0,0.005,1.0399584309046856,0.19987569091841578,0.9758308155920444,1.0782493843358494,0.9999999999,0.03703703700960219,5.279999999472,2.0273980567642207,1.2631565920054655
magnitude_neurons_sparsity70,10,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8049999999999999,0.78,0.825,0,5.093320647020601,5.28,0.8015836298535578,1.0,1.0,1.0,0.015,1.0399584309046856,0.18705814564290146,0.9877300612284993,1.0358839595159604,0.9999999999,0.0749999999625,5.279999999472,2.0273980567642207,1.1617178821882799
magnitude_neurons_sparsity70,11,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8149999999999998,0.7875,0.8425,0,5.2068441640030985,5.28,0.8015836298535578,1.0,1.0,1.0,0.005,1.0399584309046856,0.23907874753698707,0.9560117300931362,0.7952259530577975,0.9999999999,0.03225806449531738,5.279999999472,2.0273980567642207,1.1224455471951733
random_attention_heads_sparsity30,0,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7225,0.7000000000000001,0.745,0,2.790955750699199,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.4824910267628729,0.9730639729329208,0.8805946105986748,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.0212438651324771
random_attention_heads_sparsity30,1,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7274999999999999,0.6925,0.7649999999999999,0,2.9222114279782727,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.3215757654265811,0.9267515922386304,0.8414504964747629,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.0257455761291725
random_attention_heads_sparsity30,2,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7474999999999999,0.735,0.76,0,3.3197645937019256,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.2690892493848999,0.9314641743387584,0.9780617533056956,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.1847539501441249
random_attention_heads_sparsity30,3,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.775,0.735,0.8125,0,3.4437051216755017,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.26027127146100004,0.990415335336688,0.9943098180658679,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.3204504529069747
random_attention_heads_sparsity30,4,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.785,0.765,0.8049999999999999,0,3.4080187874334933,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.2321070134577652,0.9812499998773437,0.9392669927051479,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.2007941955048658
random_attention_heads_sparsity30,5,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7975,0.7799375,0.8150000000000001,0,3.4800870808114595,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.2129577350585411,1.03908794774735,0.9126134284723318,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.2916907698482933
random_attention_heads_sparsity30,6,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.745,0.71,0.78,0,3.485315165096323,0.44,0.17981852675788104,1.0,1.0,1.0,0.0,1.067129802176598,0.2134885425151636,0.9226006190807926,0.8559105899397789,0.9999999999,0.0,0.439999999956,0.45480436244155287,1.2774355456500517
random_attention_heads_sparsity30,7,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7625,0.7300000000000001,0.79,0,3.553261517456815,0.44,0.17981852675788104,1.0,1.0,1.0,0.02,1.067129802176598,0.2091166696883738,0.9442724457034958,0.8278926838887732,0.9999999999,0.9999999949999999,0.439999999956,0.45480436244155287,1.3350073906662168
random_attention_heads_sparsity30,8,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.765,0.745,0.7849999999999999,0,3.637464542350713,0.44,0.17981852675788104,1.0,1.0,1.0,0.05,1.067129802176598,0.21524010008511443,0.9216867468769051,0.8263680325893901,0.9999999999,0.5555555549382717,0.439999999956,0.45480436244155287,1.273703022441632
random_attention_heads_sparsity30,9,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.7775,0.7399375,0.8099999999999999,0,3.85154137128022,0.44,0.17981852675788104,1.0,1.0,1.0,0.09,1.067129802176598,0.20640647530866166,0.9395770391613804,0.8251759094831317,0.9999999999,0.6666666661728394,0.439999999956,0.45480436244155287,1.304429261611259
random_attention_heads_sparsity30,10,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.8025,0.7725,0.8300000000000001,0,4.141534226893193,0.44,0.17981852675788104,1.0,1.0,1.0,0.125,1.067129802176598,0.2148112846755733,0.984662576566299,0.8423088139825964,0.9999999999,0.6249999996875,0.439999999956,0.45480436244155287,1.3340777534481065
random_attention_heads_sparsity30,11,True,1.0,1.0,1.0,0.015,0.0,0.035,True,0.82,0.79,0.8474999999999999,0,5.0555966104740495,0.44,0.17981852675788104,1.0,1.0,1.0,0.13,1.067129802176598,0.2555965148874869,0.9618768327317445,0.7721263602690769,0.9999999999,0.8387096768782518,0.439999999956,0.45480436244155287,1.1999944494007366
random_attention_heads_sparsity50,0,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7275,0.6975,0.76,0,3.0577706087726355,646.14,0.5967975908331573,1.0,1.0,1.0,0.0,1.0529138168305967,0.39207449574333925,0.9797979796660206,0.9647792939238249,0.9999999999,0.0,646.139999935386,1.5094448425272333,0.8298676063245811
random_attention_heads_sparsity50,1,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7224999999999999,0.6950000000000001,0.75,0,2.9934509180233357,646.14,0.5967975908331573,1.0,1.0,1.0,0.0,1.0529138168305967,0.30556004045841595,0.9203821654878493,0.8619639007045519,0.9999999999,0.0,646.139999935386,1.5094448425272333,0.9746594533524622
random_attention_heads_sparsity50,2,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7275,0.6875,0.7525000000000001,0,2.9616041682241936,646.14,0.5967975908331573,1.0,1.0,1.0,0.0,1.0529138168305967,0.31962073073411984,0.9065420559618018,0.8725413153890914,0.9999999999,0.0,646.139999935386,1.5094448425272333,1.4072354215220073
random_attention_heads_sparsity50,3,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7374999999999999,0.71,0.7825,0,2.9879879203245756,646.14,0.5967975908331573,1.0,1.0,1.0,0.0,1.0529138168305967,0.30436411148868503,0.9424920126591062,0.8627294209195924,0.9999999999,0.0,646.139999935386,1.5094448425272333,1.5441494046110458
random_attention_heads_sparsity50,4,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.765,0.7275,0.8075000000000001,0,2.973997915123856,646.14,0.5967975908331573,1.0,1.0,1.0,0.0,1.0529138168305967,0.28350772904542587,0.9562499998804687,0.8196486734022372,0.9999999999,0.0,646.139999935386,1.5094448425272333,1.4667132644850474
random_attention_heads_sparsity50,5,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7525000000000001,0.7074374999999999,0.7925000000000001,0,3.166522493541862,646.14,0.5967975908331573,1.0,1.0,1.0,0.005,1.0529138168305967,0.27044230775597194,0.9804560259308853,0.8303846662630558,0.9999999999,0.9999999800000005,646.139999935386,1.5094448425272333,1.6403622653520045
random_attention_heads_sparsity50,6,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7575000000000001,0.7275,0.7875,0,3.454447981642238,646.14,0.5967975908331573,1.0,1.0,1.0,0.005,1.0529138168305967,0.273324404998372,0.9380804952398664,0.8483303431189049,0.9999999999,0.4999999950000001,646.139999935386,1.5094448425272333,1.6354709546708879
random_attention_heads_sparsity50,7,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7425,0.725,0.76,0,3.552915043725451,646.14,0.5967975908331573,1.0,1.0,1.0,0.015,1.0529138168305967,0.2604026013240218,0.9195046438489779,0.8278119571913582,0.9999999999,0.7499999962499999,646.139999935386,1.5094448425272333,1.6624183898602183
random_attention_heads_sparsity50,8,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.75,0.72,0.780125,0,3.4573467174823183,646.14,0.5967975908331573,1.0,1.0,1.0,0.02,1.0529138168305967,0.261421590000391,0.903614457722456,0.7854484275079381,0.9999999999,0.22222222197530866,646.139999935386,1.5094448425272333,1.5469862222853654
random_attention_heads_sparsity50,9,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7949999999999999,0.7674999999999998,0.8125,0,3.527170550078961,646.14,0.5967975908331573,1.0,1.0,1.0,0.03,1.0529138168305967,0.257408137274906,0.9607250754126011,0.7556808783793711,0.9999999999,0.22222222205761313,646.139999935386,1.5094448425272333,1.6267450230721756
random_attention_heads_sparsity50,10,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7725000000000001,0.7424999999999999,0.805,0,3.5591498235401833,646.14,0.5967975908331573,1.0,1.0,1.0,0.035,1.0529138168305967,0.26496194195002315,0.9478527606198954,0.723862970197255,0.9999999999,0.1749999999125,646.139999935386,1.5094448425272333,1.6455366057690615
random_attention_heads_sparsity50,11,True,1.0,1.0,1.0,0.01,0.0,0.025,True,0.7849999999999999,0.7474999999999999,0.82,0,3.8507176325747716,646.14,0.5967975908331573,1.0,1.0,1.0,0.025,1.0529138168305967,0.31372612251900134,0.9208211142614872,0.5881087474234069,0.9999999999,0.1612903224765869,646.139999935386,1.5094448425272333,1.4729058642311232
random_attention_heads_sparsity70,0,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7125,0.6925,0.735,0,2.68446383524063,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.37526418654248117,0.9595959594667212,0.8469945770611842,0.9999999999,0.0,0.079999999992,0.2689358540453819,0.7942867888790506
random_attention_heads_sparsity70,1,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.6849999999999999,0.6625,0.7075,0,2.7597535980119585,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.3081619019371768,0.8726114648569921,0.7946707801364611,0.9999999999,0.0,0.079999999992,0.2689358540453819,0.9829587351655662
random_attention_heads_sparsity70,2,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7175,0.6899375,0.7449999999999999,0,2.997056006537011,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.321305418110763,0.8940809967733234,0.882986058128961,0.9999999999,0.0,0.079999999992,0.2689358540453819,1.4146528119558444
random_attention_heads_sparsity70,3,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.725,0.71,0.7375,0,3.0161626440036327,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.3500137080376347,0.9265175717665791,0.870864381198,0.9999999999,0.0,0.079999999992,0.2689358540453819,1.7757463461394678
random_attention_heads_sparsity70,4,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.735,0.71,0.75,0,3.023863617619589,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.314193361721312,0.9187499998851562,0.8333919099697707,0.9999999999,0.0,0.079999999992,0.2689358540453819,1.625463872894833
random_attention_heads_sparsity70,5,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7174999999999999,0.6924999999999999,0.7425,0,3.10097444428005,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.30730212865707773,0.9348534200736347,0.8131954326095844,0.9999999999,0.0,0.079999999992,0.2689358540453819,1.863934752273559
random_attention_heads_sparsity70,6,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7224999999999999,0.71,0.7350625000000001,0,3.25239681624036,0.08,0.10633066228125244,1.0,1.0,1.0,0.0,1.0393260539935198,0.29911458101434013,0.8947368419944599,0.7987113778359297,0.9999999999,0.0,0.079999999992,0.2689358540453819,1.789789716620509
random_attention_heads_sparsity70,7,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7575,0.74,0.7799999999999999,0,3.231817354419837,0.08,0.10633066228125244,1.0,1.0,1.0,0.005,1.0393260539935198,0.2870656455059846,0.9380804952398663,0.7529977543853755,0.9999999999,0.24999999874999998,0.079999999992,0.2689358540453819,1.8326361017892794
random_attention_heads_sparsity70,8,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7375,0.7275,0.7474999999999999,0,3.200673509285503,0.08,0.10633066228125244,1.0,1.0,1.0,0.015,1.0393260539935198,0.295848621033753,0.8885542167604151,0.7271367844372032,0.9999999999,0.16666666648148148,0.079999999992,0.2689358540453819,1.7507113342117446
random_attention_heads_sparsity70,9,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.735,0.7175,0.7525000000000001,0,3.3515678914030467,0.08,0.10633066228125244,1.0,1.0,1.0,0.025,1.0393260539935198,0.29647775666477777,0.8882175225512727,0.7180587760540393,0.9999999999,0.18518518504801096,0.079999999992,0.2689358540453819,1.873653724438991
random_attention_heads_sparsity70,10,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7425,0.7275,0.76,0,3.538838398473931,0.08,0.10633066228125244,1.0,1.0,1.0,0.04,1.0393260539935198,0.2952149603764216,0.9110429446734917,0.719732014995495,0.9999999999,0.19999999989999998,0.079999999992,0.2689358540453819,1.8334218880449382
random_attention_heads_sparsity70,11,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.78,0.7450000000000001,0.8125625,0,4.529478030706416,0.08,0.10633066228125244,1.0,1.0,1.0,0.02,1.0393260539935198,0.335119716382275,0.9149560116228791,0.6917738212187298,0.9999999999,0.12903225798126952,0.079999999992,0.2689358540453819,1.573346176963724
random_neurons_sparsity30,0,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.725,0.7050000000000001,0.7375,0,3.232566026336499,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.4724542718287557,0.9764309762994706,1.0199302588309258,0.9999999999,0.0,0.159999999984,0.44761082001831215,0.9999999997883393
random_neurons_sparsity30,1,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7825,0.7575,0.805,0,3.559042550796856,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.2921868111503621,0.9968152864972211,1.024825956352768,0.9999999999,0.0,0.159999999984,0.44761082001831215,0.9320022251776323
random_neurons_sparsity30,2,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7849999999999999,0.7675000000000001,0.8025,0,3.480514651778548,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.24061108078807592,0.9781931462955523,1.0254215823564328,0.9999999999,0.0,0.159999999984,0.44761082001831215,1.0593694436464418
random_neurons_sparsity30,3,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7699999999999999,0.7525000000000001,0.7925,0,3.4749122845910416,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.20800391630580028,0.984025558979677,1.003320342307794,0.9999999999,0.0,0.159999999984,0.44761082001831215,1.0552792244440021
random_neurons_sparsity30,4,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7775000000000001,0.775,0.7825,0,3.4424565984478774,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.20094179374476273,0.9718749998785157,0.9487582253550677,0.9999999999,0.0,0.159999999984,0.44761082001831215,1.039562467193404
random_neurons_sparsity30,5,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7675000000000001,0.7300000000000001,0.8125,0,3.434192410775878,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.2268089607420067,0.999999999869707,0.9005780709662743,0.9999999999,0.0,0.159999999984,0.44761082001831215,1.3757050948574312
random_neurons_sparsity30,6,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.775,0.745,0.8049999999999999,0,3.6121320275570428,0.16,0.17697437593713403,1.0,1.0,1.0,0.0,1.0417335281129376,0.198768263735498,0.9597523218625695,0.8870537980634168,0.9999999999,0.0,0.159999999984,0.44761082001831215,1.189354906129608
random_neurons_sparsity30,7,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.755,0.72,0.79,0,3.810488353998913,0.16,0.17697437593713403,1.0,1.0,1.0,0.01,1.0417335281129376,0.15958410342534382,0.9349845200080515,0.8878252880685736,0.9999999999,0.49999999749999996,0.159999999984,0.44761082001831215,1.0187899311095454
random_neurons_sparsity30,8,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7725,0.74,0.805,0,3.81690149065662,0.16,0.17697437593713403,1.0,1.0,1.0,0.015,1.0417335281129376,0.16143200860669216,0.9307228914541297,0.8671329544790671,0.9999999999,0.16666666648148148,0.159999999984,0.44761082001831215,0.9552887087483164
random_neurons_sparsity30,9,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7625,0.7275,0.8049999999999999,0,4.003346515838798,0.16,0.17697437593713403,1.0,1.0,1.0,0.025,1.0417335281129376,0.14519227939347426,0.9214501509460482,0.8576994983920846,0.9999999999,0.18518518504801096,0.159999999984,0.44761082001831215,0.917573237553064
random_neurons_sparsity30,10,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7625,0.73,0.7950000000000002,0,4.298427375507774,0.16,0.17697437593713403,1.0,1.0,1.0,0.05,1.0417335281129376,0.15361125980503856,0.935582821971094,0.8742178782789642,0.9999999999,0.249999999875,0.159999999984,0.44761082001831215,0.9539972012854978
random_neurons_sparsity30,11,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7649999999999999,0.7325,0.7925000000000001,0,7.397476340279251,0.16,0.17697437593713403,1.0,1.0,1.0,0.025,1.0417335281129376,0.1776450395087401,0.8973607037070543,1.1297947446920316,0.9999999999,0.1612903224765869,0.159999999984,0.44761082001831215,0.8340217841698705
random_neurons_sparsity50,0,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7424999999999999,0.7150000000000001,0.78,0,3.3257753366939298,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.4724542718287557,0.9999999998653198,1.0493394016802204,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,0.9999999997883393
random_neurons_sparsity50,1,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.775,0.7375,0.8175000000000001,0,3.5219988575589647,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.283763758863012,0.9872611463710497,1.0141592284877525,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,0.9051348130460217
random_neurons_sparsity50,2,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7775000000000001,0.7475,0.8074999999999999,0,3.5877026932667198,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.25798882961273195,0.9688473519041937,1.057001087719619,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,1.1358807000852842
random_neurons_sparsity50,3,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.765,0.75,0.78,0,3.5798284315616686,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.30515849753903845,0.9776357826226663,1.0336130506903807,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,1.5481796128398835
random_neurons_sparsity50,4,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7575000000000001,0.7375,0.7775000000000001,0,3.4692499132220798,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.2531418447910498,0.9468749998816406,0.9561425966752504,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,1.3096168587762111
random_neurons_sparsity50,5,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7625,0.7300000000000001,0.79,0,3.4226630101622435,0.52,0.14375450942665338,1.0,1.0,1.0,0.005,1.0203320356754813,0.17777831439860164,0.9934853418900996,0.8975546162141631,0.9999999999,0.9999999800000005,0.5199999999480001,0.3635897767971332,1.0783107160899141
random_neurons_sparsity50,6,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.7825000000000001,0.76,0.7975000000000001,0,3.5236528764194137,0.52,0.14375450942665338,1.0,1.0,1.0,0.005,1.0203320356754813,0.19471455063670873,0.9690402475580139,0.8653254208979946,0.9999999999,0.4999999950000001,0.5199999999480001,0.3635897767971332,1.1650990039474438
random_neurons_sparsity50,7,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.78,0.7625,0.7975000000000001,0,3.8608321401024974,0.52,0.14375450942665338,1.0,1.0,1.0,0.0,1.0203320356754813,0.23523878016819558,0.9659442723261991,0.8995551458315479,0.9999999999,0.0,0.5199999999480001,0.3635897767971332,1.501771764842267
random_neurons_sparsity50,8,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8125,0.7925,0.8375,0,4.131127893982235,0.52,0.14375450942665338,1.0,1.0,1.0,0.005,1.0203320356754813,0.26082500255045793,0.9789156625326607,0.9385196722547459,0.9999999999,0.055555555493827166,0.5199999999480001,0.3635897767971332,1.5434558613636318
random_neurons_sparsity50,9,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8149999999999998,0.7949999999999999,0.8350000000000002,0,4.153098219725468,0.52,0.14375450942665338,1.0,1.0,1.0,0.015,1.0203320356754813,0.18011731628328562,0.9848942596997105,0.8897831466095922,0.9999999999,0.11111111102880657,0.5199999999480001,0.3635897767971332,1.138289375522069
random_neurons_sparsity50,10,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8099999999999999,0.7825,0.8375,0,4.4222230338515764,0.52,0.14375450942665338,1.0,1.0,1.0,0.015,1.0203320356754813,0.15357722345739602,0.9938650305528999,0.8993955463708165,0.9999999999,0.0749999999625,0.5199999999480001,0.3635897767971332,0.953785819773269
random_neurons_sparsity50,11,True,1.0,1.0,1.0,0.005,0.0,0.015,True,0.8025,0.775,0.8250625000000001,0,5.614139387200376,0.52,0.14375450942665338,1.0,1.0,1.0,0.005,1.0203320356754813,0.1954352995287627,0.941348973496616,0.8574309512949506,0.9999999999,0.03225806449531738,0.5199999999480001,0.3635897767971332,0.9175448841887436
random_neurons_sparsity70,0,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7274999999999999,0.7000000000000001,0.755,0,3.441741447036142,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.4724542718287557,0.9797979796660204,1.0859287068864603,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,0.9999999997883393
random_neurons_sparsity70,1,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7474999999999999,0.7174999999999999,0.7775000000000001,0,3.5040558785447016,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.2824944183261444,0.9522292992417543,1.008992549425713,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,0.9010859369170443
random_neurons_sparsity70,2,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7525,0.7175,0.775,0,3.2439652054548547,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.2555096812763562,0.9376947039329976,0.9557299040206357,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,1.1249654339004462
random_neurons_sparsity70,3,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.765,0.7375,0.79,0,3.164995521181654,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.2599160109180957,0.9776357826226663,0.9138372798058509,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,1.3186480874666986
random_neurons_sparsity70,4,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7775000000000001,0.7525000000000001,0.8049999999999999,0,3.0819431777671578,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.21807391496064762,0.9718749998785157,0.8493989267146891,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,1.1281946520044146
random_neurons_sparsity70,5,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7575,0.7325,0.7849999999999999,0,2.9877571646132366,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.1752454855758697,0.9869706839104924,0.7835054830882784,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,1.0629478948661195
random_neurons_sparsity70,6,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7649999999999999,0.73,0.7999999999999999,0,2.947239264609718,0.58,0.08729861620813609,1.0,1.0,1.0,0.0,1.017802004842706,0.20709984387581548,0.9473684209353104,0.7237719340070262,0.9999999999,0.0,0.5799999999419999,0.22079922576626837,1.2392079638032658
random_neurons_sparsity70,7,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7449999999999999,0.715,0.775,0,2.9056715898674135,0.58,0.08729861620813609,1.0,1.0,1.0,0.005,1.017802004842706,0.23467884305864573,0.9226006190807925,0.677007374553294,0.9999999999,0.24999999874999998,0.5799999999419999,0.22079922576626837,1.498197108739187
random_neurons_sparsity70,8,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.7474999999999999,0.7150000000000001,0.7799999999999999,0,2.880760554766603,0.58,0.08729861620813609,1.0,1.0,1.0,0.005,1.017802004842706,0.17271228346042336,0.9006024095300478,0.6544581821449603,0.9999999999,0.055555555493827166,0.5799999999419999,0.22079922576626837,1.0220407692123665
random_neurons_sparsity70,9,True,1.0,1.0,1.0,0.0,0.0,0.0,True,0.75,0.735,0.77,0,3.1840377684373045,0.58,0.08729861620813609,1.0,1.0,1.0,0.015,1.017802004842706,0.2305581224244088,0.9063444107666049,0.6821661792316593,0.9999999999,0.11111111102880657,0.5799999999419999,0.22079922576626837,1.4570606902850844
